"","id","condition","task_type","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"2624",27,"novice-high","practice",3,"novice","high","square-triangle",4,"F","square-f-triangle-[ac]","0",0,0,1717524062709,1717523993279,69.43
"2625",27,"novice-high","practice",3,"novice","high","square-triangle",5,"F","diamond-e-triangle-[ac]","0",0,0,1717524064625,1717523993279,71.346
"2626",27,"novice-high","practice",3,"novice","high","square-triangle",6,"E","triangle-[ac]","NA",150,150,1717524066185,1717523993279,72.906
"2627",27,"novice-high","practice",3,"novice","high","square-triangle",7,"E","triangle-[ac]","NA",150,300,1717524067352,1717523993279,74.073
"2628",27,"novice-high","practice",3,"novice","high","square-triangle",8,"E","triangle-[ac]","NA",150,450,1717524068275,1717523993279,74.996
"2629",27,"novice-high","practice",3,"novice","high","square-triangle",9,"E","triangle-[ac]","NA",150,600,1717524069285,1717523993279,76.006
"2630",27,"novice-high","practice",3,"novice","high","square-triangle",10,"E","triangle-[ac]","NA",150,750,1717524071653,1717523993279,78.374
"2631",27,"novice-high","practice",4,"novice","high","square-square",1,"F","triangle-a-triangle-b","0",0,0,1717524076208,1717523993279,82.929
"2632",27,"novice-high","practice",4,"novice","high","square-square",2,"F","square-c-triangle-a","1",0,0,1717524077696,1717523993279,84.417
"2633",27,"novice-high","practice",4,"novice","high","square-square",3,"F","square-b-triangle-[ac]","0",0,0,1717524081319,1717523993279,88.04
"2634",27,"novice-high","practice",4,"novice","high","square-square",4,"F","square-f-triangle-[ac]","0",0,0,1717524083660,1717523993279,90.381
"2635",27,"novice-high","practice",4,"novice","high","square-square",5,"F","square-e-triangle-[ac]","0",0,0,1717524085726,1717523993279,92.447
"2636",27,"novice-high","practice",4,"novice","high","square-square",6,"F","diamond-e-triangle-[ac]","1",0,0,1717524087553,1717523993279,94.274
"2637",27,"novice-high","practice",4,"novice","high","square-square",7,"E","triangle-[[ac]e]","NA",225,225,1717524089053,1717523993279,95.774
"2638",27,"novice-high","practice",4,"novice","high","square-square",8,"E","triangle-[[ac]e]","NA",225,450,1717524090336,1717523993279,97.057
"2639",27,"novice-high","practice",4,"novice","high","square-square",9,"E","triangle-[[ac]e]","NA",225,675,1717524091425,1717523993279,98.146
"2640",27,"novice-high","practice",4,"novice","high","square-square",10,"E","triangle-[[ac]e]","NA",225,900,1717524092587,1717523993279,99.308
"2641",27,"novice-high","practice",5,"novice","high","square-diamond",1,"E","square-c","NA",100,100,1717524101046,1717523993279,107.767
"2642",27,"novice-high","practice",5,"novice","high","square-diamond",2,"E","square-c","NA",100,200,1717524102076,1717523993279,108.797
"2643",27,"novice-high","practice",5,"novice","high","square-diamond",3,"E","square-c","NA",100,300,1717524102879,1717523993279,109.6
"2644",27,"novice-high","practice",5,"novice","high","square-diamond",4,"E","square-c","NA",100,400,1717524103649,1717523993279,110.37
"2645",27,"novice-high","practice",5,"novice","high","square-diamond",5,"E","square-c","NA",100,500,1717524105873,1717523993279,112.594
"2646",27,"novice-high","practice",5,"novice","high","square-diamond",6,"E","square-c","NA",100,600,1717524106662,1717523993279,113.383
"2647",27,"novice-high","practice",5,"novice","high","square-diamond",7,"E","square-c","NA",100,700,1717524107428,1717523993279,114.149
"2648",27,"novice-high","practice",5,"novice","high","square-diamond",8,"E","square-a","NA",100,800,1717524108820,1717523993279,115.541
"2649",27,"novice-high","practice",5,"novice","high","square-diamond",9,"E","square-a","NA",100,900,1717524109564,1717523993279,116.285
"2650",27,"novice-high","practice",5,"novice","high","square-diamond",10,"E","triangle-f","NA",100,1000,1717524111199,1717523993279,117.92
"2651",27,"novice-high","task",1,"novice","high","circle-triangle",1,"E","square-f","NA",100,100,1717524120101,1717523993279,126.822
"2652",27,"novice-high","task",1,"novice","high","circle-triangle",2,"E","square-f","NA",100,200,1717524121729,1717523993279,128.45
"2653",27,"novice-high","task",1,"novice","high","circle-triangle",3,"E","square-b","NA",100,300,1717524123245,1717523993279,129.966
"2654",27,"novice-high","task",1,"novice","high","circle-triangle",4,"E","square-b","NA",100,400,1717524123982,1717523993279,130.703
"2655",27,"novice-high","task",1,"novice","high","circle-triangle",5,"E","square-b","NA",100,500,1717524125419,1717523993279,132.14
"2656",27,"novice-high","task",1,"novice","high","circle-triangle",6,"E","square-b","NA",100,600,1717524127443,1717523993279,134.164
"2657",27,"novice-high","task",1,"novice","high","circle-triangle",7,"E","square-b","NA",100,700,1717524129400,1717523993279,136.121
"2658",27,"novice-high","task",1,"novice","high","circle-triangle",8,"E","square-b","NA",100,800,1717524130205,1717523993279,136.926
"2659",27,"novice-high","task",1,"novice","high","circle-triangle",9,"E","square-b","NA",100,900,1717524131024,1717523993279,137.745
"2660",27,"novice-high","task",1,"novice","high","circle-triangle",10,"E","square-a","NA",100,1000,1717524132710,1717523993279,139.431
"2661",27,"novice-high","task",2,"novice","high","circle-square",1,"E","triangle-a","NA",100,100,1717524135660,1717523993279,142.381
"2662",27,"novice-high","task",2,"novice","high","circle-square",2,"E","square-c","NA",100,200,1717524136537,1717523993279,143.258
"2663",27,"novice-high","task",2,"novice","high","circle-square",3,"E","square-c","NA",100,300,1717524137474,1717523993279,144.195
"2664",27,"novice-high","task",2,"novice","high","circle-square",4,"E","square-b","NA",100,400,1717524138217,1717523993279,144.938
"2665",27,"novice-high","task",2,"novice","high","circle-square",5,"E","square-a","NA",100,500,1717524139622,1717523993279,146.343
"2666",27,"novice-high","task",2,"novice","high","circle-square",6,"E","square-a","NA",100,600,1717524140401,1717523993279,147.122
"2667",27,"novice-high","task",2,"novice","high","circle-square",7,"E","square-a","NA",100,700,1717524141331,1717523993279,148.052
"2668",27,"novice-high","task",2,"novice","high","circle-square",8,"E","square-a","NA",100,800,1717524142512,1717523993279,149.233
"2669",27,"novice-high","task",2,"novice","high","circle-square",9,"E","square-a","NA",100,900,1717524143345,1717523993279,150.066
"2670",27,"novice-high","task",2,"novice","high","circle-square",10,"E","square-a","NA",100,1000,1717524144234,1717523993279,150.955
"2671",27,"novice-high","task",3,"novice","high","square-triangle",1,"E","square-c","NA",100,100,1717524147355,1717523993279,154.076
"2672",27,"novice-high","task",3,"novice","high","square-triangle",2,"E","square-b","NA",100,200,1717524148818,1717523993279,155.539
"2673",27,"novice-high","task",3,"novice","high","square-triangle",3,"E","square-a","NA",100,300,1717524149587,1717523993279,156.308
"2674",27,"novice-high","task",3,"novice","high","square-triangle",4,"E","square-a","NA",100,400,1717524151182,1717523993279,157.903
"2675",27,"novice-high","task",3,"novice","high","square-triangle",5,"E","square-a","NA",100,500,1717524152284,1717523993279,159.005
"2676",27,"novice-high","task",3,"novice","high","square-triangle",6,"E","circle-c","NA",100,600,1717524153283,1717523993279,160.004
"2677",27,"novice-high","task",3,"novice","high","square-triangle",7,"E","circle-c","NA",100,700,1717524154523,1717523993279,161.244
"2678",27,"novice-high","task",3,"novice","high","square-triangle",8,"E","circle-c","NA",100,800,1717524155616,1717523993279,162.337
"2679",27,"novice-high","task",3,"novice","high","square-triangle",9,"E","circle-c","NA",100,900,1717524156660,1717523993279,163.381
"2680",27,"novice-high","task",3,"novice","high","square-triangle",10,"E","circle-c","NA",100,1000,1717524157931,1717523993279,164.652
"2681",27,"novice-high","task",4,"novice","high","square-square",1,"E","square-c","NA",100,100,1717524166607,1717523993279,173.328
"2682",27,"novice-high","task",4,"novice","high","square-square",2,"E","square-b","NA",100,200,1717524167433,1717523993279,174.154
"2683",27,"novice-high","task",4,"novice","high","square-square",3,"E","square-a","NA",100,300,1717524168450,1717523993279,175.171
"2684",27,"novice-high","task",4,"novice","high","square-square",4,"E","circle-c","NA",100,400,1717524169437,1717523993279,176.158
"2685",27,"novice-high","task",4,"novice","high","square-square",5,"F","circle-c-square-a","0",0,400,1717524171316,1717523993279,178.037
"2686",27,"novice-high","task",4,"novice","high","square-square",6,"F","square-c-square-f","0",0,400,1717524173403,1717523993279,180.124
"2687",27,"novice-high","task",4,"novice","high","square-square",7,"F","square-f-triangle-d","0",0,400,1717524174794,1717523993279,181.515
"2688",27,"novice-high","task",4,"novice","high","square-square",8,"F","square-f-triangle-e","0",0,400,1717524176416,1717523993279,183.137
"2689",27,"novice-high","task",4,"novice","high","square-square",9,"F","square-c-triangle-b","0",0,400,1717524178526,1717523993279,185.247
"2690",27,"novice-high","task",4,"novice","high","square-square",10,"E","square-a","NA",100,500,1717524179735,1717523993279,186.456
"2691",27,"novice-high","task",5,"novice","high","square-diamond",1,"F","triangle-a-triangle-d","0",0,0,1717524184686,1717523993279,191.407
"2692",27,"novice-high","task",5,"novice","high","square-diamond",2,"F","square-f-triangle-e","0",0,0,1717524186266,1717523993279,192.987
"2693",27,"novice-high","task",5,"novice","high","square-diamond",3,"F","square-f-triangle-f","1",0,0,1717524188690,1717523993279,195.411
"2694",27,"novice-high","task",5,"novice","high","square-diamond",4,"F","square-f-triangle-[ff]","0",0,0,1717524191968,1717523993279,198.689
"2695",27,"novice-high","task",5,"novice","high","square-diamond",5,"F","square-e-triangle-[ff]","0",0,0,1717524193831,1717523993279,200.552
"2696",27,"novice-high","task",5,"novice","high","square-diamond",6,"F","square-a-triangle-[ff]","0",0,0,1717524196969,1717523993279,203.69
"2697",27,"novice-high","task",5,"novice","high","square-diamond",7,"F","diamond-e-triangle-[ff]","1",0,0,1717524198853,1717523993279,205.574
"2698",27,"novice-high","task",5,"novice","high","square-diamond",8,"E","triangle-[[ff]e]","NA",225,225,1717524200411,1717523993279,207.132
"2699",27,"novice-high","task",5,"novice","high","square-diamond",9,"E","triangle-[[ff]e]","NA",225,450,1717524201861,1717523993279,208.582
"2700",27,"novice-high","task",5,"novice","high","square-diamond",10,"E","triangle-[[ff]e]","NA",225,675,1717524208923,1717523993279,215.644
"2701",28,"expert-low","practice",1,"expert","low","circle-circle",1,"F","circle-a-circle-f","1",0,0,1717523946748,1717523933693,13.055
"2702",28,"expert-low","practice",1,"expert","low","circle-circle",2,"F","circle-[af]-diamond-f","0",0,0,1717523951045,1717523933693,17.352
"2703",28,"expert-low","practice",1,"expert","low","circle-circle",3,"F","circle-[af]-circle-a","0",0,0,1717523953661,1717523933693,19.968
"2704",28,"expert-low","practice",1,"expert","low","circle-circle",4,"F","circle-[af]-circle-e","1",0,0,1717523956382,1717523933693,22.689
"2705",28,"expert-low","practice",1,"expert","low","circle-circle",5,"F","circle-[[af]e]-circle-e","1",0,0,1717523959453,1717523933693,25.76
"2706",28,"expert-low","practice",1,"expert","low","circle-circle",6,"F","circle-[[af]e]-circle-d","1",0,0,1717523964453,1717523933693,30.76
"2707",28,"expert-low","practice",1,"expert","low","circle-circle",7,"F","circle-[[[af]e]d]-circle-d","1",0,0,1717523968533,1717523933693,34.84
"2708",28,"expert-low","practice",1,"expert","low","circle-circle",8,"E","circle-[[[[af]e]d]d]","NA",507,507,1717523971565,1717523933693,37.872
"2709",28,"expert-low","practice",1,"expert","low","circle-circle",9,"E","circle-[[[[af]e]d]d]","NA",507,1014,1717523973117,1717523933693,39.424
"2710",28,"expert-low","practice",1,"expert","low","circle-circle",10,"E","circle-[[[[af]e]d]d]","NA",507,1521,1717523974788,1717523933693,41.095
"2711",28,"expert-low","practice",2,"expert","low","diamond-diamond",1,"F","diamond-a-diamond-b","1",0,0,1717523990228,1717523933693,56.535
"2712",28,"expert-low","practice",2,"expert","low","diamond-diamond",2,"F","diamond-[ab]-diamond-a","0",0,0,1717523992885,1717523933693,59.192
"2713",28,"expert-low","practice",2,"expert","low","diamond-diamond",3,"F","diamond-[ab]-diamond-b","1",0,0,1717523995340,1717523933693,61.647
"2714",28,"expert-low","practice",2,"expert","low","diamond-diamond",4,"F","diamond-[[ab]b]-diamond-b","0",0,0,1717523997845,1717523933693,64.152
"2715",28,"expert-low","practice",2,"expert","low","diamond-diamond",5,"F","diamond-[[ab]b]-diamond-c","0",0,0,1717523999757,1717523933693,66.064
"2716",28,"expert-low","practice",2,"expert","low","diamond-diamond",6,"F","diamond-[[ab]b]-diamond-a","1",0,0,1717524002163,1717523933693,68.47
"2717",28,"expert-low","practice",2,"expert","low","diamond-diamond",7,"E","diamond-[[[ab]b]a]","NA",338,338,1717524005683,1717523933693,71.99
"2718",28,"expert-low","practice",2,"expert","low","diamond-diamond",8,"E","diamond-[[[ab]b]a]","NA",338,676,1717524007987,1717523933693,74.294
"2719",28,"expert-low","practice",2,"expert","low","diamond-diamond",9,"E","diamond-[[[ab]b]a]","NA",338,1014,1717524009460,1717523933693,75.767
"2720",28,"expert-low","practice",2,"expert","low","diamond-diamond",10,"E","diamond-[[[ab]b]a]","NA",338,1352,1717524010884,1717523933693,77.191
"2721",28,"expert-low","practice",3,"expert","low","circle-diamond",1,"F","circle-f-diamond-a","1",0,0,1717524023412,1717523933693,89.719
"2722",28,"expert-low","practice",3,"expert","low","circle-diamond",2,"F","circle-e-diamond-[af]","1",0,0,1717524026948,1717523933693,93.255
"2723",28,"expert-low","practice",3,"expert","low","circle-diamond",3,"F","circle-d-diamond-[[af]e]","1",0,0,1717524030388,1717523933693,96.695
"2724",28,"expert-low","practice",3,"expert","low","circle-diamond",4,"F","circle-d-diamond-[[[af]e]d]","1",0,0,1717524033740,1717523933693,100.047
"2725",28,"expert-low","practice",3,"expert","low","circle-diamond",5,"E","diamond-[[[[af]e]d]d]","NA",507,507,1717524036740,1717523933693,103.047
"2726",28,"expert-low","practice",3,"expert","low","circle-diamond",6,"E","diamond-[[[[af]e]d]d]","NA",507,1014,1717524038268,1717523933693,104.575
"2727",28,"expert-low","practice",3,"expert","low","circle-diamond",7,"F","circle-c-diamond-[[[[af]e]d]d]","1",0,1014,1717524041540,1717523933693,107.847
"2728",28,"expert-low","practice",3,"expert","low","circle-diamond",8,"F","circle-c-diamond-[[[[[af]e]d]d]c]","1",0,1014,1717524045852,1717523933693,112.159
"2729",28,"expert-low","practice",3,"expert","low","circle-diamond",9,"E","diamond-[[[[[[af]e]d]d]c]c]","NA",1142,2156,1717524052468,1717523933693,118.775
"2730",28,"expert-low","practice",3,"expert","low","circle-diamond",10,"E","diamond-[[[[[[af]e]d]d]c]c]","NA",1142,3298,1717524054005,1717523933693,120.312
"2731",28,"expert-low","practice",4,"expert","low","circle-diamond",1,"F","circle-f-diamond-a","1",0,0,1717524066564,1717523933693,132.871
"2732",28,"expert-low","practice",4,"expert","low","circle-diamond",2,"F","circle-e-diamond-[af]","0",0,0,1717524070742,1717523933693,137.049
"2733",28,"expert-low","practice",4,"expert","low","circle-diamond",3,"F","circle-a-diamond-[af]","1",0,0,1717524072917,1717523933693,139.224
"2734",28,"expert-low","practice",4,"expert","low","circle-diamond",4,"F","circle-a-diamond-[[af]a]","1",0,0,1717524075877,1717523933693,142.184
"2735",28,"expert-low","practice",4,"expert","low","circle-diamond",5,"F","circle-a-diamond-[[[af]a]a]","1",0,0,1717524078990,1717523933693,145.297
"2736",28,"expert-low","practice",4,"expert","low","circle-diamond",6,"F","circle-a-diamond-[[[[af]a]a]a]","1",0,0,1717524081917,1717523933693,148.224
"2737",28,"expert-low","practice",4,"expert","low","circle-diamond",7,"E","diamond-[[[[[af]a]a]a]a]","NA",761,761,1717524083884,1717523933693,150.191
"2738",28,"expert-low","practice",4,"expert","low","circle-diamond",8,"F","diamond-[[[[[af]a]a]a]a]-diamond-[[[[[af]a]a]a]a]","0",0,761,1717524086797,1717523933693,153.104
"2739",28,"expert-low","practice",4,"expert","low","circle-diamond",9,"E","diamond-[[[[[af]a]a]a]a]","NA",761,1522,1717524088774,1717523933693,155.081
"2740",28,"expert-low","practice",4,"expert","low","circle-diamond",10,"E","diamond-[[[[[af]a]a]a]a]","NA",761,2283,1717524090309,1717523933693,156.616
"2741",28,"expert-low","practice",5,"expert","low","circle-circle",1,"F","circle-a-circle-c","0",0,0,1717524097750,1717523933693,164.057
"2742",28,"expert-low","practice",5,"expert","low","circle-circle",2,"F","circle-a-circle-e","1",0,0,1717524100276,1717523933693,166.583
"2743",28,"expert-low","practice",5,"expert","low","circle-circle",3,"F","circle-[ae]-circle-a","1",0,0,1717524103589,1717523933693,169.896
"2744",28,"expert-low","practice",5,"expert","low","circle-circle",4,"F","circle-[[ae]a]-circle-[ae]","1",0,0,1717524106421,1717523933693,172.728
"2745",28,"expert-low","practice",5,"expert","low","circle-circle",5,"F","circle-[[[ae]a][ae]]-circle-b","1",0,0,1717524108941,1717523933693,175.248
"2746",28,"expert-low","practice",5,"expert","low","circle-circle",6,"E","circle-[[[[ae]a][ae]]b]","NA",507,507,1717524110862,1717523933693,177.169
"2747",28,"expert-low","practice",5,"expert","low","circle-circle",7,"E","circle-[[[[ae]a][ae]]b]","NA",507,1014,1717524115924,1717523933693,182.231
"2748",28,"expert-low","practice",5,"expert","low","circle-circle",8,"E","circle-[[[[ae]a][ae]]b]","NA",507,1521,1717524117277,1717523933693,183.584
"2749",28,"expert-low","practice",5,"expert","low","circle-circle",9,"E","circle-[[[[ae]a][ae]]b]","NA",507,2028,1717524118436,1717523933693,184.743
